Date,Open,High,Low,Close,Volume
2018-04-02,213.99,214.05,211.0,212.72,114500
2018-04-03,212.1,214.8,210.65,212.72,523100
2018-04-04,212.95,215.89,211.5,212.06,1379300
2018-04-05,212.13,214.9,212.0,213.81,666600
2018-04-06,214.9,216.49,212.75,213.06,462900
2018-04-09,210.1,212.0,209.01,210.24,504100
2018-04-10,210.25,215.45,210.06,214.65,1901500
2018-04-11,216.7,218.0,215.5,215.96,2148700
2018-04-12,217.4,217.74,214.51,216.59,875100
2018-04-13,216.02,216.9,214.5,214.98,799900
2018-04-16,214.97,215.0,211.55,212.67,158800
2018-04-17,212.05,213.7,211.11,213.08,457100
2018-04-18,213.0,213.0,211.25,211.42,415700
2018-04-19,212.97,214.95,212.01,213.54,1270700
2018-04-20,213.97,214.8,211.1,212.39,676600
2018-04-23,212.06,216.25,211.25,215.42,252700
2018-04-24,215.2,217.98,215.15,217.32,696900
2018-04-25,216.98,217.75,216.0,216.95,454200
2018-04-26,216.4,218.27,213.1,214.4,414800
2018-04-27,213.02,215.25,213.02,214.68,280200
2018-04-30,215.49,216.7,213.3,214.29,253600
2018-05-02,214.85,215.89,213.7,214.53,157000
2018-05-03,214.1,214.1,207.5,210.93,759100
2018-05-04,210.03,212.9,209.3,209.75,54800
2018-05-07,213.0,218.09,211.75,216.66,2050400
2018-05-08,214.5,217.8,214.5,216.1,190800
2018-05-09,218.98,219.5,214.21,215.91,1508600
2018-05-10,215.9,218.98,215.9,217.22,617200
2018-05-11,216.13,216.75,214.51,215.91,226300
2018-05-14,214.14,218.8,210.01,211.09,559800
2018-05-15,210.5,211.99,204.5,208.91,909600
2018-05-16,212.5,212.5,209.0,209.57,74100
2018-05-17,208.01,210.99,208.0,208.63,144000
2018-05-18,209.9,209.9,206.0,206.38,240700
2018-05-21,209.9,209.9,206.75,207.18,267300
2018-05-22,207.0,216.5,207.0,214.78,627500
2018-05-23,214.0,216.44,212.41,214.18,169600
2018-05-24,213.98,216.5,213.0,215.49,706300
2018-05-25,214.0,215.5,213.2,214.97,160300
2018-05-28,210.26,214.84,208.25,212.58,432000
2018-05-29,212.65,213.89,209.25,211.38,269700
2018-05-30,210.1,213.0,210.01,211.81,151200
2018-05-31,212.5,219.6,210.55,214.4,774600
2018-06-01,213.1,215.0,213.1,214.02,448700
2018-06-04,214.0,217.5,213.7,216.88,659700
2018-06-05,216.45,219.0,216.0,218.2,2276600
2018-06-06,218.2,218.2,216.02,217.21,201400
2018-06-07,218.09,218.2,215.11,216.11,447600
2018-06-11,218.0,218.75,216.51,217.74,727100
2018-06-12,217.97,218.1,215.35,217.59,295100
2018-06-13,214.6,219.0,214.6,217.23,515400
2018-06-14,216.78,224.5,216.7,221.17,921100
2018-06-19,220.5,224.0,220.0,222.96,319100
2018-06-20,222.03,224.37,219.66,222.93,690100
2018-06-21,222.02,222.02,216.7,218.33,1070000
2018-06-22,217.05,219.89,212.02,212.76,1398200
2018-06-25,211.1,215.99,206.5,208.17,700800
2018-06-26,210.5,214.9,209.01,210.73,811500
2018-06-27,214.5,218.0,212.0,217.37,893800
2018-06-28,218.0,218.9,216.0,217.35,678200
2018-06-29,218.02,218.02,213.3,214.9,509700
2018-07-02,216.35,216.37,212.0,213.96,65800
2018-07-03,213.2,214.0,210.52,211.22,91100
2018-07-04,210.25,211.0,206.0,206.9,178200
2018-07-05,209.0,210.0,204.9,205.97,732400
2018-07-06,204.0,206.0,204.0,205.08,77800
2018-07-09,205.5,206.0,198.9,204.06,691600
2018-07-10,204.0,212.0,200.1,209.83,1937400
2018-07-11,208.0,211.0,206.0,208.26,287300
2018-07-12,207.0,208.26,206.0,208.06,80200
2018-07-13,208.5,208.8,205.99,207.48,378400
2018-07-16,208.0,210.0,206.5,208.03,218700
2018-07-17,207.47,209.85,204.5,205.04,477400
2018-07-18,206.19,209.0,206.0,207.74,652200
2018-07-19,210.0,216.5,210.0,212.26,908900
2018-07-20,211.6,211.6,206.0,207.73,840800
2018-07-23,206.0,206.06,200.99,201.13,767200
2018-07-24,202.0,208.5,201.0,206.26,921900
2018-07-26,210.3,213.89,208.0,212.75,595000
2018-07-27,212.9,216.0,211.6,214.24,487800
2018-07-30,214.99,217.95,213.5,217.29,563500
2018-07-31,215.51,217.75,212.2,213.73,510900
2018-08-01,214.9,215.0,212.0,213.01,244500
2018-08-02,213.01,213.01,209.01,209.16,153400
2018-08-03,206.15,211.0,206.15,209.16,1192800
2018-08-06,209.8,212.74,208.5,210.59,162000
2018-08-07,211.0,212.89,210.0,211.13,325400
2018-08-08,212.97,213.9,211.0,212.41,395700
2018-08-09,210.11,213.0,210.0,212.25,306600
2018-08-10,213.0,213.9,211.0,212.45,351300
2018-08-13,213.99,214.0,210.5,213.37,372700
2018-08-15,214.9,214.9,211.25,211.42,229500
2018-08-16,210.5,212.85,209.15,211.06,119000
2018-08-17,212.0,213.0,210.11,212.22,539000
2018-08-20,212.9,213.05,210.4,211.3,344800
2018-08-24,211.89,212.45,209.55,210.28,1400100
2018-08-27,210.2,213.25,210.1,211.95,1459500
2018-08-28,212.05,212.75,211.1,211.67,201500
2018-08-29,212.49,212.8,207.94,208.88,1518300
